audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db
AUD_TRIP003_00046,TRIP223,2024-02-06T07:52:46Z,46,52
AUD_TRIP003_00047,TRIP223,2024-02-06T07:52:47Z,47,69
AUD_TRIP003_00048,TRIP223,2024-02-06T07:52:48Z,48,61
AUD_TRIP003_00049,TRIP223,2024-02-06T07:52:49Z,49,54
AUD_TRIP003_00050,TRIP223,2024-02-06T07:52:50Z,50,50
AUD_TRIP003_00051,TRIP223,2024-02-06T07:52:51Z,51,60
AUD_TRIP003_00052,TRIP223,2024-02-06T07:52:52Z,52,47
AUD_TRIP003_00053,TRIP223,2024-02-06T07:52:53Z,53,51
AUD_TRIP003_00054,TRIP223,2024-02-06T07:52:54Z,54,51
AUD_TRIP003_00055,TRIP223,2024-02-06T07:52:55Z,55,64
AUD_TRIP003_00056,TRIP223,2024-02-06T07:52:56Z,56,51
AUD_TRIP003_00057,TRIP223,2024-02-06T07:52:57Z,57,64
AUD_TRIP003_00058,TRIP223,2024-02-06T07:52:58Z,58,58
AUD_TRIP003_00059,TRIP223,2024-02-06T07:52:59Z,59,63
AUD_TRIP003_00060,TRIP223,2024-02-06T07:53:00Z,60,65
AUD_TRIP003_00061,TRIP223,2024-02-06T07:53:01Z,61,61
AUD_TRIP003_00062,TRIP223,2024-02-06T07:53:02Z,62,59
AUD_TRIP003_00063,TRIP223,2024-02-06T07:53:03Z,63,50
AUD_TRIP003_00064,TRIP223,2024-02-06T07:53:04Z,64,54
AUD_TRIP003_00065,TRIP223,2024-02-06T07:53:05Z,65,55
AUD_TRIP003_00066,TRIP223,2024-02-06T07:53:06Z,66,65
AUD_TRIP003_00067,TRIP223,2024-02-06T07:53:07Z,67,55
AUD_TRIP003_00068,TRIP223,2024-02-06T07:53:08Z,68,63
AUD_TRIP003_00069,TRIP223,2024-02-06T07:53:09Z,69,66
AUD_TRIP003_00070,TRIP223,2024-02-06T07:53:10Z,70,51
AUD_TRIP003_00071,TRIP223,2024-02-06T07:53:11Z,71,67
AUD_TRIP003_00072,TRIP223,2024-02-06T07:53:12Z,72,64
AUD_TRIP003_00073,TRIP223,2024-02-06T07:53:13Z,73,61
AUD_TRIP003_00074,TRIP223,2024-02-06T07:53:14Z,74,51
AUD_TRIP003_00075,TRIP223,2024-02-06T07:53:15Z,75,70
AUD_TRIP003_00076,TRIP223,2024-02-06T07:53:16Z,76,65
AUD_TRIP003_00077,TRIP223,2024-02-06T07:53:17Z,77,57
AUD_TRIP003_00078,TRIP223,2024-02-06T07:53:18Z,78,60
AUD_TRIP003_00079,TRIP223,2024-02-06T07:53:19Z,79,62
AUD_TRIP003_00080,TRIP223,2024-02-06T07:53:20Z,80,60
AUD_TRIP003_00081,TRIP223,2024-02-06T07:53:21Z,81,52
AUD_TRIP003_00082,TRIP223,2024-02-06T07:53:22Z,82,59
AUD_TRIP003_00083,TRIP223,2024-02-06T07:53:23Z,83,51
AUD_TRIP003_00084,TRIP223,2024-02-06T07:53:24Z,84,63
AUD_TRIP003_00085,TRIP223,2024-02-06T07:53:25Z,85,54
AUD_TRIP003_00086,TRIP223,2024-02-06T07:53:26Z,86,49
AUD_TRIP003_00087,TRIP223,2024-02-06T07:53:27Z,87,62
AUD_TRIP003_00088,TRIP223,2024-02-06T07:53:28Z,88,56
AUD_TRIP003_00089,TRIP223,2024-02-06T07:53:29Z,89,65
AUD_TRIP003_00090,TRIP223,2024-02-06T07:53:30Z,90,52
AUD_TRIP003_00091,TRIP223,2024-02-06T07:53:31Z,91,63
AUD_TRIP003_00092,TRIP223,2024-02-06T07:53:32Z,92,65
AUD_TRIP003_00093,TRIP223,2024-02-06T07:53:33Z,93,48
AUD_TRIP003_00094,TRIP223,2024-02-06T07:53:34Z,94,64
AUD_TRIP003_00095,TRIP223,2024-02-06T07:53:35Z,95,60
AUD_TRIP003_00096,TRIP223,2024-02-06T07:53:36Z,96,69
AUD_TRIP003_00097,TRIP223,2024-02-06T07:53:37Z,97,64
AUD_TRIP003_00098,TRIP223,2024-02-06T07:53:38Z,98,70
AUD_TRIP003_00099,TRIP223,2024-02-06T07:53:39Z,99,69
AUD_TRIP003_00100,TRIP223,2024-02-06T07:53:40Z,100,61
AUD_TRIP003_00101,TRIP223,2024-02-06T07:53:41Z,101,60
AUD_TRIP003_00102,TRIP223,2024-02-06T07:53:42Z,102,50
AUD_TRIP003_00103,TRIP223,2024-02-06T07:53:43Z,103,64
AUD_TRIP003_00104,TRIP223,2024-02-06T07:53:44Z,104,69
AUD_TRIP003_00105,TRIP223,2024-02-06T07:53:45Z,105,60
AUD_TRIP003_00106,TRIP223,2024-02-06T07:53:46Z,106,62
AUD_TRIP003_00107,TRIP223,2024-02-06T07:53:47Z,107,55
AUD_TRIP003_00108,TRIP223,2024-02-06T07:53:48Z,108,54
AUD_TRIP003_00109,TRIP223,2024-02-06T07:53:49Z,109,64
AUD_TRIP003_00110,TRIP223,2024-02-06T07:53:50Z,110,58
AUD_TRIP003_00111,TRIP223,2024-02-06T07:53:51Z,111,60
AUD_TRIP003_00112,TRIP223,2024-02-06T07:53:52Z,112,62
AUD_TRIP003_00113,TRIP223,2024-02-06T07:53:53Z,113,50
AUD_TRIP003_00114,TRIP223,2024-02-06T07:53:54Z,114,64
AUD_TRIP003_00115,TRIP223,2024-02-06T07:53:55Z,115,51
AUD_TRIP003_00116,TRIP223,2024-02-06T07:53:56Z,116,54
AUD_TRIP003_00117,TRIP223,2024-02-06T07:53:57Z,117,62
AUD_TRIP003_00118,TRIP223,2024-02-06T07:53:58Z,118,51
AUD_TRIP003_00119,TRIP223,2024-02-06T07:53:59Z,119,59
AUD_TRIP003_00120,TRIP223,2024-02-06T07:54:00Z,120,61
AUD_TRIP003_00121,TRIP223,2024-02-06T07:54:01Z,121,59
AUD_TRIP003_00122,TRIP223,2024-02-06T07:54:02Z,122,61
AUD_TRIP003_00123,TRIP223,2024-02-06T07:54:03Z,123,50
AUD_TRIP003_00124,TRIP223,2024-02-06T07:54:04Z,124,65
AUD_TRIP003_00125,TRIP223,2024-02-06T07:54:05Z,125,67
AUD_TRIP003_00126,TRIP223,2024-02-06T07:54:06Z,126,59
AUD_TRIP003_00127,TRIP223,2024-02-06T07:54:07Z,127,65
AUD_TRIP003_00128,TRIP223,2024-02-06T07:54:08Z,128,64
AUD_TRIP003_00129,TRIP223,2024-02-06T07:54:09Z,129,49
AUD_TRIP003_00130,TRIP223,2024-02-06T07:54:10Z,130,58
AUD_TRIP003_00131,TRIP223,2024-02-06T07:54:11Z,131,70
AUD_TRIP003_00132,TRIP223,2024-02-06T07:54:12Z,132,68
AUD_TRIP003_00133,TRIP223,2024-02-06T07:54:13Z,133,48
AUD_TRIP003_00134,TRIP223,2024-02-06T07:54:14Z,134,60
AUD_TRIP003_00135,TRIP223,2024-02-06T07:54:15Z,135,52
AUD_TRIP003_00136,TRIP223,2024-02-06T07:54:16Z,136,62
AUD_TRIP003_00137,TRIP223,2024-02-06T07:54:17Z,137,58
AUD_TRIP003_00138,TRIP223,2024-02-06T07:54:18Z,138,64
AUD_TRIP003_00139,TRIP223,2024-02-06T07:54:19Z,139,51
AUD_TRIP003_00140,TRIP223,2024-02-06T07:54:20Z,140,70
AUD_TRIP003_00141,TRIP223,2024-02-06T07:54:21Z,141,55
AUD_TRIP003_00142,TRIP223,2024-02-06T07:54:22Z,142,49
AUD_TRIP003_00143,TRIP223,2024-02-06T07:54:23Z,143,62
AUD_TRIP003_00144,TRIP223,2024-02-06T07:54:24Z,144,50
AUD_TRIP003_00145,TRIP223,2024-02-06T07:54:25Z,145,54
AUD_TRIP003_00146,TRIP223,2024-02-06T07:54:26Z,146,59
AUD_TRIP003_00147,TRIP223,2024-02-06T07:54:27Z,147,52
AUD_TRIP003_00148,TRIP223,2024-02-06T07:54:28Z,148,57
AUD_TRIP003_00149,TRIP223,2024-02-06T07:54:29Z,149,64
AUD_TRIP003_00150,TRIP223,2024-02-06T07:54:30Z,150,52
AUD_TRIP003_00151,TRIP223,2024-02-06T07:54:31Z,151,51
AUD_TRIP003_00152,TRIP223,2024-02-06T07:54:32Z,152,69
AUD_TRIP003_00153,TRIP223,2024-02-06T07:54:33Z,153,58
AUD_TRIP003_00154,TRIP223,2024-02-06T07:54:34Z,154,59
AUD_TRIP003_00155,TRIP223,2024-02-06T07:54:35Z,155,53
AUD_TRIP003_00156,TRIP223,2024-02-06T07:54:36Z,156,62
AUD_TRIP003_00157,TRIP223,2024-02-06T07:54:37Z,157,65
AUD_TRIP003_00158,TRIP223,2024-02-06T07:54:38Z,158,59
AUD_TRIP003_00159,TRIP223,2024-02-06T07:54:39Z,159,64
AUD_TRIP003_00160,TRIP223,2024-02-06T07:54:40Z,160,69
AUD_TRIP003_00161,TRIP223,2024-02-06T07:54:41Z,161,58
AUD_TRIP003_00162,TRIP223,2024-02-06T07:54:42Z,162,50
AUD_TRIP003_00163,TRIP223,2024-02-06T07:54:43Z,163,66
AUD_TRIP003_00164,TRIP223,2024-02-06T07:54:44Z,164,64
AUD_TRIP003_00165,TRIP223,2024-02-06T07:54:45Z,165,50
AUD_TRIP003_00166,TRIP223,2024-02-06T07:54:46Z,166,60
AUD_TRIP003_00167,TRIP223,2024-02-06T07:54:47Z,167,50
AUD_TRIP003_00168,TRIP223,2024-02-06T07:54:48Z,168,52
AUD_TRIP003_00169,TRIP223,2024-02-06T07:54:49Z,169,63
AUD_TRIP003_00170,TRIP223,2024-02-06T07:54:50Z,170,56
AUD_TRIP003_00171,TRIP223,2024-02-06T07:54:51Z,171,59
AUD_TRIP003_00172,TRIP223,2024-02-06T07:54:52Z,172,58
AUD_TRIP003_00173,TRIP223,2024-02-06T07:54:53Z,173,60
AUD_TRIP003_00174,TRIP223,2024-02-06T07:54:54Z,174,58
AUD_TRIP003_00175,TRIP223,2024-02-06T07:54:55Z,175,67
AUD_TRIP003_00176,TRIP223,2024-02-06T07:54:56Z,176,66
AUD_TRIP003_00177,TRIP223,2024-02-06T07:54:57Z,177,72
AUD_TRIP003_00178,TRIP223,2024-02-06T07:54:58Z,178,65
AUD_TRIP003_00179,TRIP223,2024-02-06T07:54:59Z,179,68
AUD_TRIP003_00180,TRIP223,2024-02-06T07:55:00Z,180,48
AUD_TRIP003_00181,TRIP223,2024-02-06T07:55:01Z,181,62
AUD_TRIP003_00182,TRIP223,2024-02-06T07:55:02Z,182,57
AUD_TRIP003_00183,TRIP223,2024-02-06T07:55:03Z,183,57
AUD_TRIP003_00184,TRIP223,2024-02-06T07:55:04Z,184,67
AUD_TRIP003_00185,TRIP223,2024-02-06T07:55:05Z,185,67
AUD_TRIP003_00186,TRIP223,2024-02-06T07:55:06Z,186,57
AUD_TRIP003_00187,TRIP223,2024-02-06T07:55:07Z,187,56
AUD_TRIP003_00188,TRIP223,2024-02-06T07:55:08Z,188,51
AUD_TRIP003_00189,TRIP223,2024-02-06T07:55:09Z,189,63
AUD_TRIP003_00190,TRIP223,2024-02-06T07:55:10Z,190,50
AUD_TRIP003_00191,TRIP223,2024-02-06T07:55:11Z,191,51
AUD_TRIP003_00192,TRIP223,2024-02-06T07:55:12Z,192,59
AUD_TRIP003_00193,TRIP223,2024-02-06T07:55:13Z,193,56
AUD_TRIP003_00194,TRIP223,2024-02-06T07:55:14Z,194,66
AUD_TRIP003_00195,TRIP223,2024-02-06T07:55:15Z,195,61
AUD_TRIP003_00196,TRIP223,2024-02-06T07:55:16Z,196,58
AUD_TRIP003_00197,TRIP223,2024-02-06T07:55:17Z,197,52
AUD_TRIP003_00198,TRIP223,2024-02-06T07:55:18Z,198,51
AUD_TRIP003_00199,TRIP223,2024-02-06T07:55:19Z,199,51
AUD_TRIP003_00200,TRIP223,2024-02-06T07:55:20Z,200,61
AUD_TRIP003_00201,TRIP223,2024-02-06T07:55:21Z,201,65
AUD_TRIP003_00202,TRIP223,2024-02-06T07:55:22Z,202,55
AUD_TRIP003_00203,TRIP223,2024-02-06T07:55:23Z,203,67
AUD_TRIP003_00204,TRIP223,2024-02-06T07:55:24Z,204,51
AUD_TRIP003_00205,TRIP223,2024-02-06T07:55:25Z,205,60
AUD_TRIP003_00206,TRIP223,2024-02-06T07:55:26Z,206,65
AUD_TRIP003_00207,TRIP223,2024-02-06T07:55:27Z,207,60
AUD_TRIP003_00208,TRIP223,2024-02-06T07:55:28Z,208,66
AUD_TRIP003_00209,TRIP223,2024-02-06T07:55:29Z,209,62
AUD_TRIP003_00210,TRIP223,2024-02-06T07:55:30Z,210,67
AUD_TRIP003_00211,TRIP223,2024-02-06T07:55:31Z,211,56
AUD_TRIP003_00212,TRIP223,2024-02-06T07:55:32Z,212,57
AUD_TRIP003_00213,TRIP223,2024-02-06T07:55:33Z,213,61
AUD_TRIP003_00214,TRIP223,2024-02-06T07:55:34Z,214,60
AUD_TRIP003_00215,TRIP223,2024-02-06T07:55:35Z,215,64
AUD_TRIP003_00216,TRIP223,2024-02-06T07:55:36Z,216,63
AUD_TRIP003_00217,TRIP223,2024-02-06T07:55:37Z,217,53
AUD_TRIP003_00218,TRIP223,2024-02-06T07:55:38Z,218,61
AUD_TRIP003_00219,TRIP223,2024-02-06T07:55:39Z,219,58
AUD_TRIP003_00220,TRIP223,2024-02-06T07:55:40Z,220,64
AUD_TRIP003_00221,TRIP223,2024-02-06T07:55:41Z,221,69
AUD_TRIP003_00222,TRIP223,2024-02-06T07:55:42Z,222,59
AUD_TRIP003_00223,TRIP223,2024-02-06T07:55:43Z,223,67
AUD_TRIP003_00224,TRIP223,2024-02-06T07:55:44Z,224,64
AUD_TRIP003_00225,TRIP223,2024-02-06T07:55:45Z,225,62
AUD_TRIP003_00226,TRIP223,2024-02-06T07:55:46Z,226,70
AUD_TRIP003_00227,TRIP223,2024-02-06T07:55:47Z,227,66
AUD_TRIP003_00228,TRIP223,2024-02-06T07:55:48Z,228,62
AUD_TRIP003_00229,TRIP223,2024-02-06T07:55:49Z,229,70
AUD_TRIP003_00230,TRIP223,2024-02-06T07:55:50Z,230,54
AUD_TRIP003_00231,TRIP223,2024-02-06T07:55:51Z,231,60
AUD_TRIP003_00232,TRIP223,2024-02-06T07:55:52Z,232,63
AUD_TRIP003_00233,TRIP223,2024-02-06T07:55:53Z,233,60
AUD_TRIP003_00234,TRIP223,2024-02-06T07:55:54Z,234,56
AUD_TRIP003_00235,TRIP223,2024-02-06T07:55:55Z,235,63
AUD_TRIP003_00236,TRIP223,2024-02-06T07:55:56Z,236,50
AUD_TRIP003_00237,TRIP223,2024-02-06T07:55:57Z,237,67
AUD_TRIP003_00238,TRIP223,2024-02-06T07:55:58Z,238,57
AUD_TRIP003_00239,TRIP223,2024-02-06T07:55:59Z,239,51
AUD_TRIP003_00240,TRIP223,2024-02-06T07:56:00Z,240,50
AUD_TRIP003_00241,TRIP223,2024-02-06T07:56:01Z,241,67
AUD_TRIP003_00242,TRIP223,2024-02-06T07:56:02Z,242,64
AUD_TRIP003_00243,TRIP223,2024-02-06T07:56:03Z,243,65
AUD_TRIP003_00244,TRIP223,2024-02-06T07:56:04Z,244,58
AUD_TRIP003_00245,TRIP223,2024-02-06T07:56:05Z,245,63
AUD_TRIP003_00246,TRIP223,2024-02-06T07:56:06Z,246,49
AUD_TRIP003_00247,TRIP223,2024-02-06T07:56:07Z,247,61
AUD_TRIP003_00248,TRIP223,2024-02-06T07:56:08Z,248,68
AUD_TRIP003_00249,TRIP223,2024-02-06T07:56:09Z,249,46
AUD_TRIP003_00250,TRIP223,2024-02-06T07:56:10Z,250,54
AUD_TRIP003_00251,TRIP223,2024-02-06T07:56:11Z,251,54
AUD_TRIP003_00252,TRIP223,2024-02-06T07:56:12Z,252,48
AUD_TRIP003_00253,TRIP223,2024-02-06T07:56:13Z,253,64
AUD_TRIP003_00254,TRIP223,2024-02-06T07:56:14Z,254,61
AUD_TRIP003_00255,TRIP223,2024-02-06T07:56:15Z,255,58
AUD_TRIP003_00256,TRIP223,2024-02-06T07:56:16Z,256,52
AUD_TRIP003_00257,TRIP223,2024-02-06T07:56:17Z,257,67
AUD_TRIP003_00258,TRIP223,2024-02-06T07:56:18Z,258,63
AUD_TRIP003_00259,TRIP223,2024-02-06T07:56:19Z,259,60
AUD_TRIP003_00260,TRIP223,2024-02-06T07:56:20Z,260,53
AUD_TRIP003_00261,TRIP223,2024-02-06T07:56:21Z,261,54
AUD_TRIP003_00262,TRIP223,2024-02-06T07:56:22Z,262,61
AUD_TRIP003_00263,TRIP223,2024-02-06T07:56:23Z,263,62
AUD_TRIP003_00264,TRIP223,2024-02-06T07:56:24Z,264,63
AUD_TRIP003_00265,TRIP223,2024-02-06T07:56:25Z,265,66
AUD_TRIP003_00266,TRIP223,2024-02-06T07:56:26Z,266,56
AUD_TRIP003_00267,TRIP223,2024-02-06T07:56:27Z,267,57
AUD_TRIP003_00268,TRIP223,2024-02-06T07:56:28Z,268,57
AUD_TRIP003_00269,TRIP223,2024-02-06T07:56:29Z,269,52
AUD_TRIP003_00270,TRIP223,2024-02-06T07:56:30Z,270,57
AUD_TRIP003_00271,TRIP223,2024-02-06T07:56:31Z,271,65
AUD_TRIP003_00272,TRIP223,2024-02-06T07:56:32Z,272,65
AUD_TRIP003_00273,TRIP223,2024-02-06T07:56:33Z,273,60
AUD_TRIP003_00274,TRIP223,2024-02-06T07:56:34Z,274,63
AUD_TRIP003_00275,TRIP223,2024-02-06T07:56:35Z,275,53
AUD_TRIP003_00276,TRIP223,2024-02-06T07:56:36Z,276,51
AUD_TRIP003_00277,TRIP223,2024-02-06T07:56:37Z,277,52
AUD_TRIP003_00278,TRIP223,2024-02-06T07:56:38Z,278,53
AUD_TRIP003_00279,TRIP223,2024-02-06T07:56:39Z,279,53
AUD_TRIP003_00280,TRIP223,2024-02-06T07:56:40Z,280,45
AUD_TRIP003_00281,TRIP223,2024-02-06T07:56:41Z,281,61
AUD_TRIP003_00282,TRIP223,2024-02-06T07:56:42Z,282,66
AUD_TRIP003_00283,TRIP223,2024-02-06T07:56:43Z,283,56
AUD_TRIP003_00284,TRIP223,2024-02-06T07:56:44Z,284,62
AUD_TRIP003_00285,TRIP223,2024-02-06T07:56:45Z,285,55
AUD_TRIP003_00286,TRIP223,2024-02-06T07:56:46Z,286,65
AUD_TRIP003_00287,TRIP223,2024-02-06T07:56:47Z,287,63
AUD_TRIP003_00288,TRIP223,2024-02-06T07:56:48Z,288,54
AUD_TRIP003_00289,TRIP223,2024-02-06T07:56:49Z,289,64
AUD_TRIP003_00290,TRIP223,2024-02-06T07:56:50Z,290,63
AUD_TRIP003_00291,TRIP223,2024-02-06T07:56:51Z,291,52
AUD_TRIP003_00292,TRIP223,2024-02-06T07:56:52Z,292,54
AUD_TRIP003_00293,TRIP223,2024-02-06T07:56:53Z,293,70
AUD_TRIP003_00294,TRIP223,2024-02-06T07:56:54Z,294,60
AUD_TRIP003_00295,TRIP223,2024-02-06T07:56:55Z,295,65
AUD_TRIP003_00296,TRIP223,2024-02-06T07:56:56Z,296,57
AUD_TRIP003_00297,TRIP223,2024-02-06T07:56:57Z,297,62
AUD_TRIP003_00298,TRIP223,2024-02-06T07:56:58Z,298,50
AUD_TRIP003_00299,TRIP223,2024-02-06T07:56:59Z,299,65
AUD_TRIP003_00300,TRIP223,2024-02-06T07:57:00Z,300,59
AUD_TRIP003_00301,TRIP223,2024-02-06T07:57:01Z,301,63
AUD_TRIP003_00302,TRIP223,2024-02-06T07:57:02Z,302,50
AUD_TRIP003_00303,TRIP223,2024-02-06T07:57:03Z,303,59
AUD_TRIP003_00304,TRIP223,2024-02-06T07:57:04Z,304,51
AUD_TRIP003_00305,TRIP223,2024-02-06T07:57:05Z,305,61
AUD_TRIP003_00306,TRIP223,2024-02-06T07:57:06Z,306,65
AUD_TRIP003_00307,TRIP223,2024-02-06T07:57:07Z,307,66
AUD_TRIP003_00308,TRIP223,2024-02-06T07:57:08Z,308,52
AUD_TRIP003_00309,TRIP223,2024-02-06T07:57:09Z,309,49
AUD_TRIP003_00310,TRIP223,2024-02-06T07:57:10Z,310,52
AUD_TRIP003_00311,TRIP223,2024-02-06T07:57:11Z,311,52
AUD_TRIP003_00312,TRIP223,2024-02-06T07:57:12Z,312,52
AUD_TRIP003_00313,TRIP223,2024-02-06T07:57:13Z,313,53
AUD_TRIP003_00314,TRIP223,2024-02-06T07:57:14Z,314,52
AUD_TRIP003_00315,TRIP223,2024-02-06T07:57:15Z,315,51
AUD_TRIP003_00316,TRIP223,2024-02-06T07:57:16Z,316,55
AUD_TRIP003_00317,TRIP223,2024-02-06T07:57:17Z,317,49
AUD_TRIP003_00318,TRIP223,2024-02-06T07:57:18Z,318,59
AUD_TRIP003_00319,TRIP223,2024-02-06T07:57:19Z,319,68
AUD_TRIP003_00320,TRIP223,2024-02-06T07:57:20Z,320,59
AUD_TRIP003_00321,TRIP223,2024-02-06T07:57:21Z,321,56
AUD_TRIP003_00322,TRIP223,2024-02-06T07:57:22Z,322,65
AUD_TRIP003_00323,TRIP223,2024-02-06T07:57:23Z,323,53
AUD_TRIP003_00324,TRIP223,2024-02-06T07:57:24Z,324,60
AUD_TRIP003_00325,TRIP223,2024-02-06T07:57:25Z,325,52
AUD_TRIP003_00326,TRIP223,2024-02-06T07:57:26Z,326,63
AUD_TRIP003_00327,TRIP223,2024-02-06T07:57:27Z,327,65
AUD_TRIP003_00328,TRIP223,2024-02-06T07:57:28Z,328,51
AUD_TRIP003_00329,TRIP223,2024-02-06T07:57:29Z,329,64
AUD_TRIP003_00330,TRIP223,2024-02-06T07:57:30Z,330,64
AUD_TRIP003_00331,TRIP223,2024-02-06T07:57:31Z,331,62
AUD_TRIP003_00332,TRIP223,2024-02-06T07:57:32Z,332,66
AUD_TRIP003_00333,TRIP223,2024-02-06T07:57:33Z,333,50
AUD_TRIP003_00334,TRIP223,2024-02-06T07:57:34Z,334,61
AUD_TRIP003_00335,TRIP223,2024-02-06T07:57:35Z,335,54
AUD_TRIP003_00336,TRIP223,2024-02-06T07:57:36Z,336,63
AUD_TRIP003_00337,TRIP223,2024-02-06T07:57:37Z,337,63
AUD_TRIP003_00338,TRIP223,2024-02-06T07:57:38Z,338,61
AUD_TRIP003_00339,TRIP223,2024-02-06T07:57:39Z,339,52
AUD_TRIP003_00340,TRIP223,2024-02-06T07:57:40Z,340,66
AUD_TRIP003_00341,TRIP223,2024-02-06T07:57:41Z,341,50
AUD_TRIP003_00342,TRIP223,2024-02-06T07:57:42Z,342,62
AUD_TRIP003_00343,TRIP223,2024-02-06T07:57:43Z,343,62
AUD_TRIP003_00344,TRIP223,2024-02-06T07:57:44Z,344,50
AUD_TRIP003_00345,TRIP223,2024-02-06T07:57:45Z,345,61
AUD_TRIP003_00346,TRIP223,2024-02-06T07:57:46Z,346,63
AUD_TRIP003_00347,TRIP223,2024-02-06T07:57:47Z,347,53
AUD_TRIP003_00348,TRIP223,2024-02-06T07:57:48Z,348,57
AUD_TRIP003_00349,TRIP223,2024-02-06T07:57:49Z,349,49
AUD_TRIP003_00350,TRIP223,2024-02-06T07:57:50Z,350,57
AUD_TRIP003_00351,TRIP223,2024-02-06T07:57:51Z,351,51
AUD_TRIP003_00352,TRIP223,2024-02-06T07:57:52Z,352,48
AUD_TRIP003_00353,TRIP223,2024-02-06T07:57:53Z,353,62
AUD_TRIP003_00354,TRIP223,2024-02-06T07:57:54Z,354,51
AUD_TRIP003_00355,TRIP223,2024-02-06T07:57:55Z,355,61
AUD_TRIP003_00356,TRIP223,2024-02-06T07:57:56Z,356,73
AUD_TRIP003_00357,TRIP223,2024-02-06T07:57:57Z,357,68
AUD_TRIP003_00358,TRIP223,2024-02-06T07:57:58Z,358,53
AUD_TRIP003_00359,TRIP223,2024-02-06T07:57:59Z,359,64
AUD_TRIP003_00360,TRIP223,2024-02-06T07:58:00Z,360,63
AUD_TRIP003_00361,TRIP223,2024-02-06T07:58:01Z,361,68
AUD_TRIP003_00362,TRIP223,2024-02-06T07:58:02Z,362,92
AUD_TRIP003_00363,TRIP223,2024-02-06T07:58:03Z,363,84
AUD_TRIP003_00364,TRIP223,2024-02-06T07:58:04Z,364,92
AUD_TRIP003_00365,TRIP223,2024-02-06T07:58:05Z,365,77
