audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db
AUD_TRIP002_00038,TRIP002,2024-02-06T07:15:38Z,38,64
AUD_TRIP002_00039,TRIP002,2024-02-06T07:15:39Z,39,60
AUD_TRIP002_00040,TRIP002,2024-02-06T07:15:40Z,40,54
AUD_TRIP002_00041,TRIP002,2024-02-06T07:15:41Z,41,48
AUD_TRIP002_00042,TRIP002,2024-02-06T07:15:42Z,42,53
AUD_TRIP002_00043,TRIP002,2024-02-06T07:15:43Z,43,60
AUD_TRIP002_00044,TRIP002,2024-02-06T07:15:44Z,44,69
AUD_TRIP002_00045,TRIP002,2024-02-06T07:15:45Z,45,53
AUD_TRIP002_00046,TRIP002,2024-02-06T07:15:46Z,46,67
AUD_TRIP002_00047,TRIP002,2024-02-06T07:15:47Z,47,62
AUD_TRIP002_00048,TRIP002,2024-02-06T07:15:48Z,48,58
AUD_TRIP002_00049,TRIP002,2024-02-06T07:15:49Z,49,67
AUD_TRIP002_00050,TRIP002,2024-02-06T07:15:50Z,50,54
AUD_TRIP002_00051,TRIP002,2024-02-06T07:15:51Z,51,50
AUD_TRIP002_00052,TRIP002,2024-02-06T07:15:52Z,52,57
AUD_TRIP002_00053,TRIP002,2024-02-06T07:15:53Z,53,65
AUD_TRIP002_00054,TRIP002,2024-02-06T07:15:54Z,54,62
AUD_TRIP002_00055,TRIP002,2024-02-06T07:15:55Z,55,52
AUD_TRIP002_00056,TRIP002,2024-02-06T07:15:56Z,56,59
AUD_TRIP002_00057,TRIP002,2024-02-06T07:15:57Z,57,67
AUD_TRIP002_00058,TRIP002,2024-02-06T07:15:58Z,58,57
AUD_TRIP002_00059,TRIP002,2024-02-06T07:15:59Z,59,68
AUD_TRIP002_00060,TRIP002,2024-02-06T07:16:00Z,60,51
AUD_TRIP002_00061,TRIP002,2024-02-06T07:16:01Z,61,62
AUD_TRIP002_00062,TRIP002,2024-02-06T07:16:02Z,62,51
AUD_TRIP002_00063,TRIP002,2024-02-06T07:16:03Z,63,54
AUD_TRIP002_00064,TRIP002,2024-02-06T07:16:04Z,64,56
AUD_TRIP002_00065,TRIP002,2024-02-06T07:16:05Z,65,57
AUD_TRIP002_00066,TRIP002,2024-02-06T07:16:06Z,66,60
AUD_TRIP002_00067,TRIP002,2024-02-06T07:16:07Z,67,51
AUD_TRIP002_00068,TRIP002,2024-02-06T07:16:08Z,68,61
AUD_TRIP002_00069,TRIP002,2024-02-06T07:16:09Z,69,51
AUD_TRIP002_00070,TRIP002,2024-02-06T07:16:10Z,70,65
AUD_TRIP002_00071,TRIP002,2024-02-06T07:16:11Z,71,67
AUD_TRIP002_00072,TRIP002,2024-02-06T07:16:12Z,72,63
AUD_TRIP002_00073,TRIP002,2024-02-06T07:16:13Z,73,49
AUD_TRIP002_00074,TRIP002,2024-02-06T07:16:14Z,74,59
AUD_TRIP002_00075,TRIP002,2024-02-06T07:16:15Z,75,54
AUD_TRIP002_00076,TRIP002,2024-02-06T07:16:16Z,76,56
AUD_TRIP002_00077,TRIP002,2024-02-06T07:16:17Z,77,57
AUD_TRIP002_00078,TRIP002,2024-02-06T07:16:18Z,78,63
AUD_TRIP002_00079,TRIP002,2024-02-06T07:16:19Z,79,64
AUD_TRIP002_00080,TRIP002,2024-02-06T07:16:20Z,80,61
AUD_TRIP002_00081,TRIP002,2024-02-06T07:16:21Z,81,62
AUD_TRIP002_00082,TRIP002,2024-02-06T07:16:22Z,82,63
AUD_TRIP002_00083,TRIP002,2024-02-06T07:16:23Z,83,50
AUD_TRIP002_00084,TRIP002,2024-02-06T07:16:24Z,84,49
AUD_TRIP002_00085,TRIP002,2024-02-06T07:16:25Z,85,67
AUD_TRIP002_00086,TRIP002,2024-02-06T07:16:26Z,86,66
AUD_TRIP002_00087,TRIP002,2024-02-06T07:16:27Z,87,65
AUD_TRIP002_00088,TRIP002,2024-02-06T07:16:28Z,88,57
AUD_TRIP002_00089,TRIP002,2024-02-06T07:16:29Z,89,51
AUD_TRIP002_00090,TRIP002,2024-02-06T07:16:30Z,90,52
AUD_TRIP002_00091,TRIP002,2024-02-06T07:16:31Z,91,59
AUD_TRIP002_00092,TRIP002,2024-02-06T07:16:32Z,92,64
AUD_TRIP002_00093,TRIP002,2024-02-06T07:16:33Z,93,55
AUD_TRIP002_00094,TRIP002,2024-02-06T07:16:34Z,94,60
AUD_TRIP002_00095,TRIP002,2024-02-06T07:16:35Z,95,51
AUD_TRIP002_00096,TRIP002,2024-02-06T07:16:36Z,96,62
AUD_TRIP002_00097,TRIP002,2024-02-06T07:16:37Z,97,61
AUD_TRIP002_00098,TRIP002,2024-02-06T07:16:38Z,98,63
AUD_TRIP002_00099,TRIP002,2024-02-06T07:16:39Z,99,61
AUD_TRIP002_00100,TRIP002,2024-02-06T07:16:40Z,100,64
AUD_TRIP002_00101,TRIP002,2024-02-06T07:16:41Z,101,62
AUD_TRIP002_00102,TRIP002,2024-02-06T07:16:42Z,102,68
AUD_TRIP002_00103,TRIP002,2024-02-06T07:16:43Z,103,53
AUD_TRIP002_00104,TRIP002,2024-02-06T07:16:44Z,104,62
AUD_TRIP002_00105,TRIP002,2024-02-06T07:16:45Z,105,63
AUD_TRIP002_00106,TRIP002,2024-02-06T07:16:46Z,106,66
AUD_TRIP002_00107,TRIP002,2024-02-06T07:16:47Z,107,66
AUD_TRIP002_00108,TRIP002,2024-02-06T07:16:48Z,108,46
AUD_TRIP002_00109,TRIP002,2024-02-06T07:16:49Z,109,61
AUD_TRIP002_00110,TRIP002,2024-02-06T07:16:50Z,110,50
AUD_TRIP002_00111,TRIP002,2024-02-06T07:16:51Z,111,63
AUD_TRIP002_00112,TRIP002,2024-02-06T07:16:52Z,112,51
AUD_TRIP002_00113,TRIP002,2024-02-06T07:16:53Z,113,50
AUD_TRIP002_00114,TRIP002,2024-02-06T07:16:54Z,114,55
AUD_TRIP002_00115,TRIP002,2024-02-06T07:16:55Z,115,65
AUD_TRIP002_00116,TRIP002,2024-02-06T07:16:56Z,116,66
AUD_TRIP002_00117,TRIP002,2024-02-06T07:16:57Z,117,61
AUD_TRIP002_00118,TRIP002,2024-02-06T07:16:58Z,118,52
AUD_TRIP002_00119,TRIP002,2024-02-06T07:16:59Z,119,50
AUD_TRIP002_00120,TRIP002,2024-02-06T07:17:00Z,120,60
AUD_TRIP002_00121,TRIP002,2024-02-06T07:17:01Z,121,66
AUD_TRIP002_00122,TRIP002,2024-02-06T07:17:02Z,122,52
AUD_TRIP002_00123,TRIP002,2024-02-06T07:17:03Z,123,59
AUD_TRIP002_00124,TRIP002,2024-02-06T07:17:04Z,124,53
AUD_TRIP002_00125,TRIP002,2024-02-06T07:17:05Z,125,68
AUD_TRIP002_00126,TRIP002,2024-02-06T07:17:06Z,126,64
AUD_TRIP002_00127,TRIP002,2024-02-06T07:17:07Z,127,65
AUD_TRIP002_00128,TRIP002,2024-02-06T07:17:08Z,128,65
AUD_TRIP002_00129,TRIP002,2024-02-06T07:17:09Z,129,65
AUD_TRIP002_00130,TRIP002,2024-02-06T07:17:10Z,130,61
AUD_TRIP002_00131,TRIP002,2024-02-06T07:17:11Z,131,67
AUD_TRIP002_00132,TRIP002,2024-02-06T07:17:12Z,132,70
AUD_TRIP002_00133,TRIP002,2024-02-06T07:17:13Z,133,61
AUD_TRIP002_00134,TRIP002,2024-02-06T07:17:14Z,134,61
AUD_TRIP002_00135,TRIP002,2024-02-06T07:17:15Z,135,48
AUD_TRIP002_00136,TRIP002,2024-02-06T07:17:16Z,136,64
AUD_TRIP002_00137,TRIP002,2024-02-06T07:17:17Z,137,62
AUD_TRIP002_00138,TRIP002,2024-02-06T07:17:18Z,138,52
AUD_TRIP002_00139,TRIP002,2024-02-06T07:17:19Z,139,68
AUD_TRIP002_00140,TRIP002,2024-02-06T07:17:20Z,140,63
AUD_TRIP002_00141,TRIP002,2024-02-06T07:17:21Z,141,49
AUD_TRIP002_00142,TRIP002,2024-02-06T07:17:22Z,142,65
AUD_TRIP002_00143,TRIP002,2024-02-06T07:17:23Z,143,62
AUD_TRIP002_00144,TRIP002,2024-02-06T07:17:24Z,144,56
AUD_TRIP002_00145,TRIP002,2024-02-06T07:17:25Z,145,52
AUD_TRIP002_00146,TRIP002,2024-02-06T07:17:26Z,146,54
AUD_TRIP002_00147,TRIP002,2024-02-06T07:17:27Z,147,67
AUD_TRIP002_00148,TRIP002,2024-02-06T07:17:28Z,148,70
AUD_TRIP002_00149,TRIP002,2024-02-06T07:17:29Z,149,72
AUD_TRIP002_00150,TRIP002,2024-02-06T07:17:30Z,150,66
AUD_TRIP002_00151,TRIP002,2024-02-06T07:17:31Z,151,51
AUD_TRIP002_00152,TRIP002,2024-02-06T07:17:32Z,152,66
AUD_TRIP002_00153,TRIP002,2024-02-06T07:17:33Z,153,66
AUD_TRIP002_00154,TRIP002,2024-02-06T07:17:34Z,154,55
AUD_TRIP002_00155,TRIP002,2024-02-06T07:17:35Z,155,67
AUD_TRIP002_00156,TRIP002,2024-02-06T07:17:36Z,156,49
AUD_TRIP002_00157,TRIP002,2024-02-06T07:17:37Z,157,68
AUD_TRIP002_00158,TRIP002,2024-02-06T07:17:38Z,158,66
AUD_TRIP002_00159,TRIP002,2024-02-06T07:17:39Z,159,63
AUD_TRIP002_00160,TRIP002,2024-02-06T07:17:40Z,160,53
AUD_TRIP002_00161,TRIP002,2024-02-06T07:17:41Z,161,57
AUD_TRIP002_00162,TRIP002,2024-02-06T07:17:42Z,162,57
AUD_TRIP002_00163,TRIP002,2024-02-06T07:17:43Z,163,53
AUD_TRIP002_00164,TRIP002,2024-02-06T07:17:44Z,164,65
AUD_TRIP002_00165,TRIP002,2024-02-06T07:17:45Z,165,63
AUD_TRIP002_00166,TRIP002,2024-02-06T07:17:46Z,166,60
AUD_TRIP002_00167,TRIP002,2024-02-06T07:17:47Z,167,51
AUD_TRIP002_00168,TRIP002,2024-02-06T07:17:48Z,168,52
AUD_TRIP002_00169,TRIP002,2024-02-06T07:17:49Z,169,66
AUD_TRIP002_00170,TRIP002,2024-02-06T07:17:50Z,170,49
AUD_TRIP002_00171,TRIP002,2024-02-06T07:17:51Z,171,62
AUD_TRIP002_00172,TRIP002,2024-02-06T07:17:52Z,172,63
AUD_TRIP002_00173,TRIP002,2024-02-06T07:17:53Z,173,48
AUD_TRIP002_00174,TRIP002,2024-02-06T07:17:54Z,174,56
AUD_TRIP002_00175,TRIP002,2024-02-06T07:17:55Z,175,52
AUD_TRIP002_00176,TRIP002,2024-02-06T07:17:56Z,176,61
AUD_TRIP002_00177,TRIP002,2024-02-06T07:17:57Z,177,66
AUD_TRIP002_00178,TRIP002,2024-02-06T07:17:58Z,178,65
AUD_TRIP002_00179,TRIP002,2024-02-06T07:17:59Z,179,53
AUD_TRIP002_00180,TRIP002,2024-02-06T07:18:00Z,180,64
AUD_TRIP002_00181,TRIP002,2024-02-06T07:18:01Z,181,56
AUD_TRIP002_00182,TRIP002,2024-02-06T07:18:02Z,182,65
AUD_TRIP002_00183,TRIP002,2024-02-06T07:18:03Z,183,49
AUD_TRIP002_00184,TRIP002,2024-02-06T07:18:04Z,184,62
AUD_TRIP002_00185,TRIP002,2024-02-06T07:18:05Z,185,69
AUD_TRIP002_00186,TRIP002,2024-02-06T07:18:06Z,186,66
AUD_TRIP002_00187,TRIP002,2024-02-06T07:18:07Z,187,64
AUD_TRIP002_00188,TRIP002,2024-02-06T07:18:08Z,188,70
AUD_TRIP002_00189,TRIP002,2024-02-06T07:18:09Z,189,64
AUD_TRIP002_00190,TRIP002,2024-02-06T07:18:10Z,190,67
AUD_TRIP002_00191,TRIP002,2024-02-06T07:18:11Z,191,61
AUD_TRIP002_00192,TRIP002,2024-02-06T07:18:12Z,192,64
AUD_TRIP002_00193,TRIP002,2024-02-06T07:18:13Z,193,65
AUD_TRIP002_00194,TRIP002,2024-02-06T07:18:14Z,194,50
AUD_TRIP002_00195,TRIP002,2024-02-06T07:18:15Z,195,56
AUD_TRIP002_00196,TRIP002,2024-02-06T07:18:16Z,196,56
AUD_TRIP002_00197,TRIP002,2024-02-06T07:18:17Z,197,59
AUD_TRIP002_00198,TRIP002,2024-02-06T07:18:18Z,198,66
AUD_TRIP002_00199,TRIP002,2024-02-06T07:18:19Z,199,61
AUD_TRIP002_00200,TRIP002,2024-02-06T07:18:20Z,200,63
AUD_TRIP002_00201,TRIP002,2024-02-06T07:18:21Z,201,60
AUD_TRIP002_00202,TRIP002,2024-02-06T07:18:22Z,202,62
AUD_TRIP002_00203,TRIP002,2024-02-06T07:18:23Z,203,64
AUD_TRIP002_00204,TRIP002,2024-02-06T07:18:24Z,204,50
AUD_TRIP002_00205,TRIP002,2024-02-06T07:18:25Z,205,61
AUD_TRIP002_00206,TRIP002,2024-02-06T07:18:26Z,206,62
AUD_TRIP002_00207,TRIP002,2024-02-06T07:18:27Z,207,60
AUD_TRIP002_00208,TRIP002,2024-02-06T07:18:28Z,208,61
AUD_TRIP002_00209,TRIP002,2024-02-06T07:18:29Z,209,64
AUD_TRIP002_00210,TRIP002,2024-02-06T07:18:30Z,210,52
AUD_TRIP002_00211,TRIP002,2024-02-06T07:18:31Z,211,68
AUD_TRIP002_00212,TRIP002,2024-02-06T07:18:32Z,212,71
AUD_TRIP002_00213,TRIP002,2024-02-06T07:18:33Z,213,51
AUD_TRIP002_00214,TRIP002,2024-02-06T07:18:34Z,214,50
AUD_TRIP002_00215,TRIP002,2024-02-06T07:18:35Z,215,61
AUD_TRIP002_00216,TRIP002,2024-02-06T07:18:36Z,216,65
AUD_TRIP002_00217,TRIP002,2024-02-06T07:18:37Z,217,53
AUD_TRIP002_00218,TRIP002,2024-02-06T07:18:38Z,218,48
AUD_TRIP002_00219,TRIP002,2024-02-06T07:18:39Z,219,52
AUD_TRIP002_00220,TRIP002,2024-02-06T07:18:40Z,220,62
AUD_TRIP002_00221,TRIP002,2024-02-06T07:18:41Z,221,68
AUD_TRIP002_00222,TRIP002,2024-02-06T07:18:42Z,222,59
AUD_TRIP002_00223,TRIP002,2024-02-06T07:18:43Z,223,64
AUD_TRIP002_00224,TRIP002,2024-02-06T07:18:44Z,224,59
AUD_TRIP002_00225,TRIP002,2024-02-06T07:18:45Z,225,60
AUD_TRIP002_00226,TRIP002,2024-02-06T07:18:46Z,226,61
AUD_TRIP002_00227,TRIP002,2024-02-06T07:18:47Z,227,53
AUD_TRIP002_00228,TRIP002,2024-02-06T07:18:48Z,228,67
AUD_TRIP002_00229,TRIP002,2024-02-06T07:18:49Z,229,57
AUD_TRIP002_00230,TRIP002,2024-02-06T07:18:50Z,230,57
AUD_TRIP002_00231,TRIP002,2024-02-06T07:18:51Z,231,59
AUD_TRIP002_00232,TRIP002,2024-02-06T07:18:52Z,232,66
AUD_TRIP002_00233,TRIP002,2024-02-06T07:18:53Z,233,59
AUD_TRIP002_00234,TRIP002,2024-02-06T07:18:54Z,234,68
AUD_TRIP002_00235,TRIP002,2024-02-06T07:18:55Z,235,53
AUD_TRIP002_00236,TRIP002,2024-02-06T07:18:56Z,236,51
AUD_TRIP002_00237,TRIP002,2024-02-06T07:18:57Z,237,62
AUD_TRIP002_00238,TRIP002,2024-02-06T07:18:58Z,238,61
AUD_TRIP002_00239,TRIP002,2024-02-06T07:18:59Z,239,63
AUD_TRIP002_00240,TRIP002,2024-02-06T07:19:00Z,240,68
AUD_TRIP002_00241,TRIP002,2024-02-06T07:19:01Z,241,60
AUD_TRIP002_00242,TRIP002,2024-02-06T07:19:02Z,242,51
AUD_TRIP002_00243,TRIP002,2024-02-06T07:19:03Z,243,61
AUD_TRIP002_00244,TRIP002,2024-02-06T07:19:04Z,244,58
AUD_TRIP002_00245,TRIP002,2024-02-06T07:19:05Z,245,68
AUD_TRIP002_00246,TRIP002,2024-02-06T07:19:06Z,246,66
AUD_TRIP002_00247,TRIP002,2024-02-06T07:19:07Z,247,61
AUD_TRIP002_00248,TRIP002,2024-02-06T07:19:08Z,248,52
AUD_TRIP002_00249,TRIP002,2024-02-06T07:19:09Z,249,68
AUD_TRIP002_00250,TRIP002,2024-02-06T07:19:10Z,250,59
AUD_TRIP002_00251,TRIP002,2024-02-06T07:19:11Z,251,63
AUD_TRIP002_00252,TRIP002,2024-02-06T07:19:12Z,252,65
AUD_TRIP002_00253,TRIP002,2024-02-06T07:19:13Z,253,58
AUD_TRIP002_00254,TRIP002,2024-02-06T07:19:14Z,254,60
AUD_TRIP002_00255,TRIP002,2024-02-06T07:19:15Z,255,61
AUD_TRIP002_00256,TRIP002,2024-02-06T07:19:16Z,256,57
AUD_TRIP002_00257,TRIP002,2024-02-06T07:19:17Z,257,62
AUD_TRIP002_00258,TRIP002,2024-02-06T07:19:18Z,258,63
AUD_TRIP002_00259,TRIP002,2024-02-06T07:19:19Z,259,59
AUD_TRIP002_00260,TRIP002,2024-02-06T07:19:20Z,260,67
AUD_TRIP002_00261,TRIP002,2024-02-06T07:19:21Z,261,52
AUD_TRIP002_00262,TRIP002,2024-02-06T07:19:22Z,262,53
AUD_TRIP002_00263,TRIP002,2024-02-06T07:19:23Z,263,64
AUD_TRIP002_00264,TRIP002,2024-02-06T07:19:24Z,264,55
AUD_TRIP002_00265,TRIP002,2024-02-06T07:19:25Z,265,51
AUD_TRIP002_00266,TRIP002,2024-02-06T07:19:26Z,266,51
AUD_TRIP002_00267,TRIP002,2024-02-06T07:19:27Z,267,56
AUD_TRIP002_00268,TRIP002,2024-02-06T07:19:28Z,268,53
AUD_TRIP002_00269,TRIP002,2024-02-06T07:19:29Z,269,62
AUD_TRIP002_00270,TRIP002,2024-02-06T07:19:30Z,270,63
AUD_TRIP002_00271,TRIP002,2024-02-06T07:19:31Z,271,63
AUD_TRIP002_00272,TRIP002,2024-02-06T07:19:32Z,272,62
AUD_TRIP002_00273,TRIP002,2024-02-06T07:19:33Z,273,68
AUD_TRIP002_00274,TRIP002,2024-02-06T07:19:34Z,274,60
AUD_TRIP002_00275,TRIP002,2024-02-06T07:19:35Z,275,58
AUD_TRIP002_00276,TRIP002,2024-02-06T07:19:36Z,276,61
AUD_TRIP002_00277,TRIP002,2024-02-06T07:19:37Z,277,50
AUD_TRIP002_00278,TRIP002,2024-02-06T07:19:38Z,278,61
AUD_TRIP002_00279,TRIP002,2024-02-06T07:19:39Z,279,64
AUD_TRIP002_00280,TRIP002,2024-02-06T07:19:40Z,280,64
AUD_TRIP002_00281,TRIP002,2024-02-06T07:19:41Z,281,66
AUD_TRIP002_00282,TRIP002,2024-02-06T07:19:42Z,282,72
AUD_TRIP002_00283,TRIP002,2024-02-06T07:19:43Z,283,58
AUD_TRIP002_00284,TRIP002,2024-02-06T07:19:44Z,284,62
AUD_TRIP002_00285,TRIP002,2024-02-06T07:19:45Z,285,65
AUD_TRIP002_00286,TRIP002,2024-02-06T07:19:46Z,286,61
AUD_TRIP002_00287,TRIP002,2024-02-06T07:19:47Z,287,52
AUD_TRIP002_00288,TRIP002,2024-02-06T07:19:48Z,288,56
AUD_TRIP002_00289,TRIP002,2024-02-06T07:19:49Z,289,52
AUD_TRIP002_00290,TRIP002,2024-02-06T07:19:50Z,290,72
AUD_TRIP002_00291,TRIP002,2024-02-06T07:19:51Z,291,61
AUD_TRIP002_00292,TRIP002,2024-02-06T07:19:52Z,292,61
AUD_TRIP002_00293,TRIP002,2024-02-06T07:19:53Z,293,66
AUD_TRIP002_00294,TRIP002,2024-02-06T07:19:54Z,294,53
AUD_TRIP002_00295,TRIP002,2024-02-06T07:19:55Z,295,70
AUD_TRIP002_00296,TRIP002,2024-02-06T07:19:56Z,296,69
AUD_TRIP002_00297,TRIP002,2024-02-06T07:19:57Z,297,52
AUD_TRIP002_00298,TRIP002,2024-02-06T07:19:58Z,298,56
AUD_TRIP002_00299,TRIP002,2024-02-06T07:19:59Z,299,48
AUD_TRIP002_00300,TRIP002,2024-02-06T07:20:00Z,300,88
AUD_TRIP002_00301,TRIP002,2024-02-06T07:20:01Z,301,94
AUD_TRIP002_00302,TRIP002,2024-02-06T07:20:02Z,302,89
AUD_TRIP002_00303,TRIP002,2024-02-06T07:20:03Z,303,89
AUD_TRIP002_00304,TRIP002,2024-02-06T07:20:04Z,304,92
AUD_TRIP002_00305,TRIP002,2024-02-06T07:20:05Z,305,89
AUD_TRIP002_00306,TRIP002,2024-02-06T07:20:06Z,306,89
AUD_TRIP002_00307,TRIP002,2024-02-06T07:20:07Z,307,89
AUD_TRIP002_00308,TRIP002,2024-02-06T07:20:08Z,308,85
AUD_TRIP002_00309,TRIP002,2024-02-06T07:20:09Z,309,86
AUD_TRIP002_00310,TRIP002,2024-02-06T07:20:10Z,310,95
AUD_TRIP002_00311,TRIP002,2024-02-06T07:20:11Z,311,82
AUD_TRIP002_00312,TRIP002,2024-02-06T07:20:12Z,312,87
AUD_TRIP002_00313,TRIP002,2024-02-06T07:20:13Z,313,86
AUD_TRIP002_00314,TRIP002,2024-02-06T07:20:14Z,314,91
AUD_TRIP002_00315,TRIP002,2024-02-06T07:20:15Z,315,88
AUD_TRIP002_00316,TRIP002,2024-02-06T07:20:16Z,316,91
AUD_TRIP002_00317,TRIP002,2024-02-06T07:20:17Z,317,86
AUD_TRIP002_00318,TRIP002,2024-02-06T07:20:18Z,318,90
AUD_TRIP002_00319,TRIP002,2024-02-06T07:20:19Z,319,83
AUD_TRIP002_00320,TRIP002,2024-02-06T07:20:20Z,320,85
AUD_TRIP002_00321,TRIP002,2024-02-06T07:20:21Z,321,91
AUD_TRIP002_00322,TRIP002,2024-02-06T07:20:22Z,322,93
AUD_TRIP002_00323,TRIP002,2024-02-06T07:20:23Z,323,99
AUD_TRIP002_00324,TRIP002,2024-02-06T07:20:24Z,324,86
AUD_TRIP002_00325,TRIP002,2024-02-06T07:20:25Z,325,53
AUD_TRIP002_00326,TRIP002,2024-02-06T07:20:26Z,326,62
AUD_TRIP002_00327,TRIP002,2024-02-06T07:20:27Z,327,61
AUD_TRIP002_00328,TRIP002,2024-02-06T07:20:28Z,328,58
AUD_TRIP002_00329,TRIP002,2024-02-06T07:20:29Z,329,51
AUD_TRIP002_00330,TRIP002,2024-02-06T07:20:30Z,330,60
AUD_TRIP002_00331,TRIP002,2024-02-06T07:20:31Z,331,64
AUD_TRIP002_00332,TRIP002,2024-02-06T07:20:32Z,332,62
AUD_TRIP002_00333,TRIP002,2024-02-06T07:20:33Z,333,52
AUD_TRIP002_00334,TRIP002,2024-02-06T07:20:34Z,334,48
AUD_TRIP002_00335,TRIP002,2024-02-06T07:20:35Z,335,51
AUD_TRIP002_00336,TRIP002,2024-02-06T07:20:36Z,336,60
AUD_TRIP002_00337,TRIP002,2024-02-06T07:20:37Z,337,50
AUD_TRIP002_00338,TRIP002,2024-02-06T07:20:38Z,338,65
AUD_TRIP002_00339,TRIP002,2024-02-06T07:20:39Z,339,52
AUD_TRIP002_00340,TRIP002,2024-02-06T07:20:40Z,340,60
AUD_TRIP002_00341,TRIP002,2024-02-06T07:20:41Z,341,54
AUD_TRIP002_00342,TRIP002,2024-02-06T07:20:42Z,342,62
AUD_TRIP002_00343,TRIP002,2024-02-06T07:20:43Z,343,59
AUD_TRIP002_00344,TRIP002,2024-02-06T07:20:44Z,344,50
AUD_TRIP002_00345,TRIP002,2024-02-06T07:20:45Z,345,51
AUD_TRIP002_00346,TRIP002,2024-02-06T07:20:46Z,346,62
AUD_TRIP002_00347,TRIP002,2024-02-06T07:20:47Z,347,49
AUD_TRIP002_00348,TRIP002,2024-02-06T07:20:48Z,348,50
AUD_TRIP002_00349,TRIP002,2024-02-06T07:20:49Z,349,67
AUD_TRIP002_00350,TRIP002,2024-02-06T07:20:50Z,350,50
AUD_TRIP002_00351,TRIP002,2024-02-06T07:20:51Z,351,66
AUD_TRIP002_00352,TRIP002,2024-02-06T07:20:52Z,352,69
AUD_TRIP002_00353,TRIP002,2024-02-06T07:20:53Z,353,60
AUD_TRIP002_00354,TRIP002,2024-02-06T07:20:54Z,354,53
AUD_TRIP002_00355,TRIP002,2024-02-06T07:20:55Z,355,59
AUD_TRIP002_00356,TRIP002,2024-02-06T07:20:56Z,356,64
AUD_TRIP002_00357,TRIP002,2024-02-06T07:20:57Z,357,63
AUD_TRIP002_00358,TRIP002,2024-02-06T07:20:58Z,358,62
AUD_TRIP002_00359,TRIP002,2024-02-06T07:20:59Z,359,61
AUD_TRIP002_00360,TRIP002,2024-02-06T07:21:00Z,360,51
AUD_TRIP002_00361,TRIP002,2024-02-06T07:21:01Z,361,60
AUD_TRIP002_00362,TRIP002,2024-02-06T07:21:02Z,362,60
AUD_TRIP002_00363,TRIP002,2024-02-06T07:21:03Z,363,69
AUD_TRIP002_00364,TRIP002,2024-02-06T07:21:04Z,364,60
AUD_TRIP002_00365,TRIP002,2024-02-06T07:21:05Z,365,55
